request_id,start_iso,end_iso,latency_ms,http_code,prompt_tokens,completion_tokens,total_tokens,eval_count,eval_ms,prompt_eval_count,prompt_eval_ms,total_ms

182   ,2025-08-14T21:49:35,261893552+00:00,2025-08-14T21:49:35,628325228+00:00,385,502,,,,,,,,

210   ,2025-08-14T21:49:35,663936654+00:00,2025-08-14T21:49:35,757972849+00:00,97,502,,,,,,,,

170   ,2025-08-14T21:49:35,188490498+00:00,2025-08-14T21:49:35,576967586+00:00,376,502,,,,,,,,

192   ,2025-08-14T21:49:35,287725262+00:00,2025-08-14T21:49:35,638171886+00:00,367,502,,,,,,,,

184   ,2025-08-14T21:49:35,256827212+00:00,2025-08-14T21:49:35,626429423+00:00,373,502,,,,,,,,

196   ,2025-08-14T21:49:35,297847943+00:00,2025-08-14T21:49:35,633816885+00:00,342,502,,,,,,,,

181   ,2025-08-14T21:49:35,236161923+00:00,2025-08-14T21:49:35,602448025+00:00,374,502,,,,,,,,

168   ,2025-08-14T21:49:35,217603115+00:00,2025-08-14T21:49:35,597591207+00:00,405,502,,,,,,,,

187   ,2025-08-14T21:49:35,260646200+00:00,2025-08-14T21:49:35,618608114+00:00,364,502,,,,,,,,

200   ,2025-08-14T21:49:35,329319120+00:00,2025-08-14T21:49:35,738423288+00:00,420,502,,,,,,,,

211   ,2025-08-14T21:49:35,638570603+00:00,2025-08-14T21:49:35,726020778+00:00,85,502,,,,,,,,

208   ,2025-08-14T21:49:35,640038028+00:00,2025-08-14T21:49:35,724980457+00:00,86,502,,,,,,,,


198   ,2025-08-14T21:49:35,310117741+00:00,2025-08-14T21:49:35,731721719+00:00,423,502,,,,,,,,
163   ,2025-08-14T21:49:35,194253888+00:00,2025-08-14T21:49:35,521916910+00:00,330,502,,,,,,,,

205   ,2025-08-14T21:49:35,555971607+00:00,2025-08-14T21:49:35,739578657+00:00,185,502,,,,,,,,

190   ,2025-08-14T21:49:35,287432606+00:00,2025-08-14T21:49:35,638770578+00:00,365,502,,,,,,,,

180   ,2025-08-14T21:49:35,245974998+00:00,2025-08-14T21:49:35,605435979+00:00,371,502,,,,,,,,

197   ,2025-08-14T21:49:35,306918629+00:00,2025-08-14T21:49:35,628569876+00:00,331,502,,,,,,,,

185   ,2025-08-14T21:49:35,264924523+00:00,2025-08-14T21:49:35,633007836+00:00,383,502,,,,,,,,

207   ,2025-08-14T21:49:35,683954422+00:00,2025-08-14T21:49:35,805880226+00:00,117,502,,,,,,,,

199   ,2025-08-14T21:49:35,309025997+00:00,2025-08-14T21:49:35,731431854+00:00,455,502,,,,,,,,

202   ,2025-08-14T21:49:35,579965576+00:00,2025-08-14T21:49:35,730320556+00:00,147,502,,,,,,,,

215   ,2025-08-14T21:49:35,707446251+00:00,2025-08-14T21:49:35,825069205+00:00,91,502,,,,,,,,


209   ,2025-08-14T21:49:35,656614688+00:00,2025-08-14T21:49:35,823913459+00:00,152,502,,,,,,,,
194   ,2025-08-14T21:49:35,308754188+00:00,2025-08-14T21:49:35,732447210+00:00,431,502,,,,,,,,

206   ,2025-08-14T21:49:35,572639351+00:00,2025-08-14T21:49:35,727523952+00:00,157,502,,,,,,,,

201   ,2025-08-14T21:49:35,539941008+00:00,2025-08-14T21:49:35,741055539+00:00,219,502,,,,,,,,

216   ,2025-08-14T21:49:35,809966246+00:00,2025-08-14T21:49:35,938100681+00:00,106,502,,,,,,,,

214   ,2025-08-14T21:49:35,814191909+00:00,2025-08-14T21:49:35,914840765+00:00,90,502,,,,,,,,

212   ,2025-08-14T21:49:35,657809455+00:00,2025-08-14T21:49:35,758356390+00:00,120,502,,,,,,,,

217   ,2025-08-14T21:49:35,818340623+00:00,2025-08-14T21:49:35,901914731+00:00,82,502,,,,,,,,

213   ,2025-08-14T21:49:35,754963717+00:00,2025-08-14T21:49:35,830091920+00:00,96,502,,,,,,,,

218   ,2025-08-14T21:49:35,914266391+00:00,2025-08-14T21:49:36,053894064+00:00,148,502,,,,,,,,

219   ,2025-08-14T21:49:35,944199222+00:00,2025-08-14T21:49:36,028153090+00:00,86,502,,,,,,,,

220   ,2025-08-14T21:49:35,917583115+00:00,2025-08-14T21:49:36,066309983+00:00,158,502,,,,,,,,

222   ,2025-08-14T21:49:35,976364212+00:00,2025-08-14T21:49:37,083909351+00:00,1097,502,,,,,,,,

223   ,2025-08-14T21:49:36,040966683+00:00,2025-08-14T21:49:39,102155476+00:00,3064,502,,,,,,,,

221   ,2025-08-14T21:49:35,998325035+00:00,2025-08-14T21:49:39,100067481+00:00,3081,502,,,,,,,,

228   ,2025-08-14T21:49:36,114680956+00:00,2025-08-14T21:49:43,450804303+00:00,7330,502,,,,,,,,

